Id,mean_exam_points
10374,61.316450854935084
10375,54.577832396892006
10376,71.20827296142652
10377,56.402091859267166
10378,89.79817750748818
10379,83.7709243692361
10380,78.88550743716665
10381,68.93954772424208
10382,52.42307183219183
10383,60.74443849288002
10384,57.73744495426874
10385,58.894900881106736
10386,56.738481555133376
10387,54.39505851414827
10388,79.36352503292743
10389,52.65569511790255
10390,60.72812332068471
10391,59.909806846556364
10392,57.297079774173284
10393,80.43578186740787
10394,72.7547050806432
10395,58.41197756392237
10396,78.6747494389343
10397,79.45931290131013
10398,88.97266890563071
10399,58.36991487366168
10400,60.25726296166601
10401,84.46074281968609
10402,60.07764456506436
10403,85.11024856577136
10404,83.77523673056041
10405,85.37237098406534
10406,74.2238947817625
10407,54.16024737077249
10408,59.30952028001969
10409,63.01587855197776
10410,59.082224256285436
10411,59.267315266504845
10412,55.90293182719097
10413,60.994943758898344
10414,60.202165081897306
10415,51.62821881177181
10416,89.79817750748818
10417,61.10157110085172
10418,43.31059190245215
10419,63.61334903432187
10420,55.57199579781405
10421,55.53026099425714
10422,56.14161895681206
10423,62.30784360672529
10424,90.62157807194359
10425,63.93188450356278
10426,82.16055911956133
10427,71.61104956767949
10428,75.04470410400282
10429,79.98764133139714
10430,57.30574634875479
10431,71.23642008706777
10432,84.47476338486025
10433,84.6089243951804
10434,69.33661868235569
10435,71.3178510331077
10436,88.47097239399929
10437,69.56163520221223
10438,55.28323169863887
10439,59.91344816999099
10440,75.15463643227571
10441,59.20503292441557
10442,62.34129520296559
10443,40.50981261809078
10444,60.26143627010583
10445,58.13967918999283
10446,59.259657682564814
10447,55.849375378310576
10448,61.661454095084984
10449,64.84873132593691
10450,72.26554168032709
10451,85.4658376832047
10452,84.25984977296899
10453,83.91491093238548
10454,75.48238613479053
10455,52.97541495477917
10456,83.79251834695528
10457,53.92292306304756
10458,55.11880644836119
10459,62.411139700181835
10460,55.22411207855515
10461,64.75645258292695
10462,50.70252268328239
10463,58.36991487366168
10464,61.77538402985297
10465,54.37962864105983
10466,62.76966025111628
10467,64.62230142245392
10468,59.56780341180992
10469,54.12722117086375
10470,79.10079283867526
10471,59.91879714859057
10472,61.009772193948514
10473,54.944428680139275
10474,54.318032208702164
10475,60.764224313189594
10476,60.930240325492804
10477,56.51276479535811
10478,82.98430697714069
10479,74.88656451300203
10480,80.49505764410453
10481,56.0733920918952
10482,60.17994367043926
10483,75.53366397505054
10484,41.69639976901631
10485,56.079285880211806
10486,70.48721787437619
10487,54.38685435689191
10488,58.67341158091847
10489,58.79941773960139
10490,55.55539100085622
10491,60.052750479191886
10492,54.76007558741423
10493,55.987320060192395
10494,64.42716127300162
10495,85.84150599485967
10496,59.40436374187022
10497,89.79817750748818
10498,61.44744923553255
10499,59.583464291976554
10500,61.37352315332533
10501,84.44467753832636
10502,83.08504093712192
10503,56.38891295375871
10504,58.36991487366168
10505,58.13159334405143
10506,66.61737478983183
10507,89.76219661397049
10508,59.0794315112458
10509,91.44183266698741
10510,59.591428348585545
10511,79.01424193493048
10512,55.80184465133501
10513,54.87042247395201
10514,60.69534980758701
10515,60.297791164162554
10516,71.4036507245524
10517,57.29116064872575
10518,60.15193706695851
10519,81.64352023568553
10520,52.275304104108315
10521,54.87042247395201
10522,69.30809435927534
10523,61.12614738996869
10524,75.41629329378951
10525,82.2814738748475
10526,54.171131602837235
10527,90.82051203042275
10528,56.51074085188611
10529,64.03710815424071
10530,62.411139700181835
10531,54.12722117086375
10532,55.180670293971474
10533,59.241914588221626
10534,78.88550743716665
10535,52.55572529509957
10536,55.311569680802066
10537,82.65053796722545
10538,56.23739864839435
10539,54.74732037742435
10540,65.87900092530091
10541,52.45362677503876
10542,56.5769826648841
10543,57.72136933887895
10544,66.93440683612482
10545,87.82123543326443
10546,56.765059705350254
10547,72.11361216165233
10548,80.99797515498443
10549,68.16157332865198
10550,69.93438063010933
10551,88.80989371541037
10552,58.92982315804735
10553,58.489933663939325
10554,52.593573787065466
10555,90.19037314326036
10556,59.482599763533244
10557,61.209343820197084
10558,45.874466876594184
10559,76.48400926336159
10560,64.82328515125981
10561,41.52136971699254
10562,55.22985451009691
10563,81.00317937104772
10564,83.14294427725896
10565,84.61615723070322
10566,60.77050769227829
10567,60.06147179834064
10568,55.079101968726164
10569,63.643434880855764
10570,60.202165081897306
10571,60.99248280400493
10572,85.1189766507043
10573,66.17577027528394
10574,69.47087247790341
10575,78.6747494389343
10576,57.19873302320373
10577,80.46718129240784
10578,86.76337862473653
10579,56.678952947585884
10580,55.16805149933428
10581,85.14535881585513
10582,89.52928781045155
10583,54.99990572357498
10584,39.4209107994801
10585,52.1041031308157
10586,50.39331641860063
10587,82.78140382080127
10588,79.03099846456972
10589,78.9495668695029
10590,60.26143627010583
10591,52.50545721739508
10592,58.65658984064767
10593,66.68063920005416
10594,59.27992703337657
10595,61.70641304346118
10596,60.39039443683304
10597,55.66294411430522
10598,59.89301905716544
10599,54.94059643053975
10600,60.41404664819458
10601,79.50543039631138
10602,65.66962855122497
10603,56.38057801037828
10604,92.1691228435518
10605,74.09398387740397
10606,75.71238495618722
10607,84.72691106524626
10608,58.18259149848298
10609,68.51740412991342
10610,44.68787972566865
10611,71.77138587378138
10612,40.50981261809078
10613,60.5711045196838
10614,93.39130282008104
10615,51.712411741217196
10616,69.75181037570356
10617,64.48881941099611
10618,61.43007593871969
10619,73.55328792385357
10620,60.7254356541209
10621,59.584148910728295
10622,54.92915717652326
10623,67.49605438281525
10624,78.6747494389343
10625,84.64378202936089
10626,74.2238947817625
10627,74.23850237114979
10628,79.31046825728912
10629,50.77667942838566
10630,54.16230293490746
10631,58.714041426820735
10632,78.88550743716665
10633,43.94420605575689
10634,87.47974256247203
10635,82.84884822730348
10636,60.18987175874238
10637,56.98900869979966
10638,69.03418556436584
10639,59.22129147231203
10640,51.3132926511076
10641,75.0615945650258
10642,63.86404413895558
10643,58.18259149848298
10644,54.75954110518684
10645,54.92915717652326
10646,58.35762155050675
10647,85.62318860108488
10648,54.50266204937651
10649,58.53187595226082
10650,61.30202607549021
10651,90.78430071955384
10652,61.16536962248373
10653,61.16536962248373
10654,53.77344449430548
10655,59.75895059556466
10656,59.909806846556364
10657,69.88332120539783
10658,43.499992024699075
10659,62.30523866766997
10660,64.45680910816449
10661,89.79817750748818
10662,84.85386201213096
10663,61.885000687427514
10664,63.24522066852888
10665,84.66329785772056
10666,44.18563651384708
10667,61.215413606104086
10668,87.40949167054052
10669,57.32382123331106
10670,84.05230549035956
10671,61.093932973982724
10672,67.81373430057093
10673,54.9580638045005
10674,78.98950623265522
10675,54.62654581620491
10676,71.04747741512945
10677,83.777913343896
10678,60.96431603050315
10679,54.50266204937651
10680,69.64537353290936
10681,51.61229146896361
10682,57.924365235706574
10683,56.598004121243385
10684,52.60293368479212
10685,63.58246581888161
10686,59.42077966904359
10687,84.54379324070541
10688,54.74022862578885
10689,74.51725724757765
10690,62.95625429967515
10691,74.62084667627703
10692,86.23635283807926
10693,78.51076561565556
10694,69.95405586975488
10695,59.86204894036289
10696,57.8787533087907
10697,69.78903969746905
10698,91.12669973736493
10699,67.87986784591004
10700,78.6747494389343
10701,63.25113214286735
10702,58.05230227874779
10703,61.177069103499164
10704,56.835616472664064
10705,81.67208383700172
10706,43.56281181080513
10707,84.6089243951804
10708,50.83360032719258
10709,43.83243876787748
10710,58.672268955174
10711,52.593573787065466
10712,55.15827832952651
10713,57.00952458250503
10714,57.04303603387138
10715,61.732842754310774
10716,79.03099846456972
10717,90.04199208864779
10718,56.32924888634786
10719,55.48203111902326
10720,70.65992374938767
10721,54.7494505667209
10722,61.979307752495394
10723,64.12485121585057
10724,79.49768249804858
10725,53.667163031038136
10726,59.08007088388249
10727,60.759709996496035
10728,80.50301067658522
10729,75.07388788818072
10730,83.32035449165168
10731,85.26015757111844
10732,60.2551519104469
10733,63.94488503143657
10734,68.19748044082392
10735,60.50353512146126
10736,55.07538701051447
10737,51.65553790436397
10738,52.57830228344946
10739,78.6747494389343
10740,54.89185786364736
10741,85.13366046757982
10742,64.6359617760811
10743,57.69261294375425
10744,69.40918082309092
10745,83.86328262069622
10746,60.26770531762866
10747,83.38010127123697
10748,51.84260940011939
10749,41.62247063828557
10750,57.30947639670924
10751,70.17961420214927
10752,60.94431004587512
10753,59.56628635229178
10754,71.36492022879648
10755,64.6359617760811
10756,64.82328515125981
10757,55.503794487303466
10758,50.92528858882826
10759,62.040326426630884
10760,84.87405585595292
10761,51.94427392535283
10762,60.60137002337328
10763,55.22659609141345
10764,61.366004886933794
10765,54.532747895910404
10766,69.54154942092393
10767,59.88455248698342
10768,69.41669099672235
10769,85.84951496963247
10770,55.35486711370342
10771,86.33775243248941
10772,58.03605252790766
10773,55.22985451009691
10774,56.44734599189138
10775,56.09719045038007
10776,57.35113335347975
10777,52.13563211389401
10778,54.12722117086375
10779,71.13577712477688
10780,60.45954300950092
10781,60.74830519095475
10782,57.62135745172584
10783,71.58689771717061
10784,59.07795908735024
10785,57.30643215234176
10786,75.92630074059662
10787,63.72449950947197
10788,70.54479434051245
10789,91.002944428324
10790,58.38163635980594
10791,54.9580638045005
10792,53.027987978918155
10793,83.18851970643203
10794,55.32151339880586
10795,79.3567010025479
10796,54.147031431291445
10797,54.821298021553375
10798,60.50502126475143
10799,85.28651667528608
10800,82.02488710220769
10801,49.04337628806902
10802,44.18563651384708
10803,79.53292460379679
10804,61.587825916582304
10805,79.00080405001978
10806,72.4653401735491
10807,83.77100266508707
10808,55.115584562315384
10809,50.643417432702634
10810,69.30900299493445
10811,58.79727425157749
10812,60.75804770591571
10813,52.593573787065466
10814,70.34655783573729
10815,65.61813409556704
10816,69.72608367675303
10817,52.593573787065466
10818,75.07388788818072
10819,55.066874549910345
10820,53.90499720010923
10821,51.84720900270627
10822,56.53454832482151
10823,83.85149948572823
10824,54.90964528628978
10825,91.07674572254905
10826,71.02115559354996
10827,78.72044103426941
10828,84.31082240273975
10829,62.425412123691686
10830,49.66840813860613
10831,41.98436068394375
10832,49.887392607192325
10833,58.34789320958776
10834,57.836171054832185
10835,85.1213671444249
10836,56.19193889272117
10837,51.90612429929279
10838,56.07222093779252
10839,47.43084368100778
10840,55.869722876639564
10841,56.365306506762266
10842,53.17826704558172
10843,65.77195757572707
10844,54.68998542455521
10845,63.44993130324788
10846,51.761081010324965
10847,57.001366050552264
10848,59.873899734384416
10849,54.28738771225731
10850,54.11971114992128
10851,54.16329818055299
10852,44.68787972566865
10853,60.57682707439398
10854,86.15383945320255
10855,62.9723405779262
10856,78.70711073397784
10857,60.048302860372715
10858,61.47980568639105
10859,55.599495802358526
10860,57.09551417236382
10861,43.74590032992596
10862,59.97482746300646
10863,41.52136971699254
10864,52.42994145584591
10865,54.85014209443056
10866,69.35069803801652
10867,64.08244184603585
10868,63.1683586307962
10869,57.49455260070796
10870,75.37796734543892
10871,54.12722117086375
10872,74.10442563072522
10873,78.72044103426941
10874,54.68998542455521
10875,61.990839455604814
10876,51.62271382816223
10877,55.04253113491821
10878,54.00356251734153
10879,67.25200773817336
10880,54.924916789905794
10881,85.30051921585657
10882,52.593573787065466
10883,43.663197566685966
10884,63.59705151891065
10885,70.3333770149172
10886,54.324333698256865
10887,54.95719609849763
10888,84.65543553655871
10889,69.57392852536715
10890,54.44986056892467
10891,54.85014209443056
10892,55.53026099425714
10893,74.70458062275634
10894,63.31679986776884
10895,79.03134781730255
10896,84.87405585595292
10897,55.09946601090446
10898,53.22806377070279
10899,64.02549594013752
10900,59.32339689357242
10901,55.09946601090446
10902,54.364562563300225
10903,51.66063854534762
10904,75.22029039699714
10905,54.90964528628978
10906,69.96751413484323
10907,54.76789964987416
10908,66.59243378895869
10909,59.730340722194214
10910,85.46961331691391
10911,65.02244365090787
10912,82.65053796722545
10913,64.53877575239328
10914,40.97769968606463
10915,85.60847630386158
10916,54.093006378874904
10917,59.675001699894466
10918,69.10797768489506
10919,71.18118559058632
10920,87.54909920787145
10921,64.66055982749975
10922,57.56781502921642
10923,52.60293368479212
10924,85.69332441936537
10925,69.38660515018846
10926,50.46102708813414
10927,60.97427363632854
10928,69.50984227681688
10929,54.8735549778779
10930,83.92574156730575
10931,55.230604966200005
10932,44.616008047285426
10933,89.79817750748818
10934,63.43981399026584
10935,62.51173672156285
10936,67.83831484473083
10937,60.04869840721446
10938,55.070007053836235
10939,53.59380093866615
10940,60.03759478241014
10941,59.06993093313051
10942,69.78903969746905
10943,55.34165552733596
10944,60.88811829701567
10945,52.57448504259666
10946,48.963876829544446
10947,55.570837497173045
10948,62.12933817371508
10949,54.80353013570725
10950,57.11842297357609
10951,71.48947201742796
10952,51.66063854534762
10953,70.94232484772833
10954,55.80499022341937
10955,54.85014209443056
10956,53.9407125211068
10957,56.32759685560253
10958,59.26832519662277
10959,62.01839562615126
10960,53.84392443693664
10961,56.05992718631741
10962,69.90589583488587
10963,52.836536624898834
10964,51.54948536092604
10965,60.577587230875416
10966,54.58340034219049
10967,57.410359671262576
10968,60.202165081897306
10969,40.83635935256124
10970,54.72299331000317
10971,68.36033473064023
10972,84.6089243951804
10973,58.53067561358299
10974,89.92157130023413
10975,60.66941388828749
10976,54.24108757352185
10977,50.30271788450676
10978,64.666047622615
10979,57.932018859577035
10980,80.76610423959275
10981,57.500974397960555
10982,74.61029911482755
10983,86.97603547260935
10984,55.209526378526114
10985,59.15365017203749
10986,55.34165552733596
10987,54.8636650394178
10988,64.4894228055058
10989,60.807620383719645
10990,54.85014209443056
10991,55.22985451009691
10992,55.557451642554064
10993,85.1213671444249
10994,55.80499022341937
10995,59.64121524866423
10996,60.683988567102965
10997,55.803600141622354
10998,64.5157508785577
10999,74.64703459196525
11000,50.1090466814563
11001,55.16543646468959
11002,85.1124259180193
11003,50.56197243040578
11004,58.85899376893479
11005,58.13815179432179
11006,61.59079437786588
11007,69.50984227681688
11008,68.96963357077597
11009,55.145203451377625
11010,61.67883052357997
11011,59.51601565855355
11012,40.522105941245705
11013,89.078783412447
11014,62.82817858798008
11015,84.70112713189383
11016,61.744943910042636
11017,53.164438234613506
11018,84.52495540556093
11019,54.984908966446035
11020,54.95391532658085
11021,84.70939900088553
11022,81.71359267828386
11023,60.202165081897306
11024,51.858621874338574
11025,58.18259149848298
11026,64.43070237987902
11027,59.591428348585545
11028,84.6089243951804
11029,52.334817717965315
11030,63.1683586307962
11031,85.58204466450722
11032,75.17431103272061
11033,61.06308176828106
11034,55.39632718932401
11035,83.23191969574266
11036,77.28396558008785
11037,75.5889826161123
11038,63.59705151891065
11039,53.917421604580205
11040,64.82328515125981
11041,64.11955660591872
11042,55.576757104409275
11043,84.64378202936089
11044,70.55250238887287
11045,70.2403351476673
11046,90.19037314326036
11047,89.79817750748818
11048,65.0347369740628
11049,56.899647679406414
11050,53.17859522910464
11051,55.37051053741404
11052,85.47140784469502
11053,62.59236246698062
11054,68.99362913850695
11055,69.50316250067632
11056,62.59236246698062
11057,79.07925601469042
11058,88.992002202213
11059,57.06390089365382
11060,84.2665253773693
11061,54.23177227014925
11062,45.957646130947346
11063,85.33579839223113
11064,70.18843280942733
11065,58.89924536429511
11066,69.5933544890081
11067,55.498893055980766
11068,58.417713369495196
11069,62.11643444448184
11070,89.60847306602857
11071,85.33208170540043
11072,64.6359617760811
11073,54.68998542455521
11074,70.92215960990889
11075,70.34012252621213
11076,59.85402291092956
11077,85.34225250135995
11078,45.69561606674773
11079,78.55914534321673
11080,84.46074281968609
11081,44.10144358440169
11082,84.6089243951804
11083,54.57669671944522
11084,78.46507402032044
11085,81.26310877063956
11086,82.14340480651545
11087,85.02974375850309
11088,63.67756104391297
11089,53.92292306304756
11090,68.10411128044589
11091,42.17167001120443
11092,59.62939537992257
11093,66.41352249155504
11094,54.147031431291445
11095,68.185187117669
11096,54.026275828592105
11097,51.08863994769811
11098,60.4240429572419
11099,54.142492674479755
11100,52.593573787065466
11101,75.92420279710058
11102,83.71449390286392
11103,88.47097239399929
11104,84.2350021197125
11105,58.656388942777895
11106,58.01283111809135
11107,75.01883403407189
11108,62.96546297501749
11109,62.2356106379858
11110,59.76641773188347
11111,80.85040512395241
11112,56.32229809957073
11113,68.63932363014123
11114,82.73765424867142
11115,55.03636552551656
11116,84.67947126846906
11117,74.76544807425951
11118,85.15349097187152
11119,64.24464133015968
11120,55.005106006339794
11121,70.3333770149172
11122,62.78388532352088
11123,84.46797565520892
11124,90.91999705584263
11125,55.348565277915924
11126,56.086080047254626
11127,51.761031209491286
11128,61.54119534056979
11129,68.93969572951006
11130,74.97960638025194
11131,57.30643215234176
11132,55.22479788214213
11133,72.45661504771546
11134,57.410359671262576
11135,84.46074281968609
11136,60.42439765887715
11137,84.26243255960806
11138,82.35590543172867
11139,64.33287663942549
11140,64.08698814110556
11141,75.52028505747897
11142,52.57830228344946
11143,78.80332394055283
11144,56.544727217306495
11145,48.920522845159454
11146,63.959839356678174
11147,61.3258302666165
11148,54.10638865563021
11149,54.22186496986176
11150,66.50984433907209
11151,65.79948896608171
11152,49.66667147843248
11153,57.07691716632913
11154,78.7449767681691
11155,59.63839695295713
11156,69.54154942092393
11157,49.1421479005142
11158,86.00067968634939
11159,54.64058299349419
11160,55.311569680802066
11161,55.04253113491821
11162,84.81861067127402
11163,52.57830228344946
11164,53.16287635442104
11165,55.311569680802066
11166,44.3812309672467
11167,78.72044103426941
11168,51.123569628757586
11169,60.76104279632957
11170,55.80499022341937
11171,59.12528078483578
11172,90.41696342973712
11173,65.61813409556704
11174,57.70465214844222
11175,84.49927193163703
11176,63.58246581888161
11177,69.72820707187896
11178,64.04374301382167
11179,55.45421378556664
11180,88.95111206714344
11181,45.89584389263718
11182,55.32769499002744
11183,85.14913753029649
11184,47.636382485690426
11185,54.57863469683655
11186,55.498893055980766
11187,84.93837953206413
11188,53.35316817623172
11189,71.15003276540727
11190,85.58171885145539
11191,54.64956264904955
11192,87.00755211235659
11193,59.70786529601023
11194,83.90412391486525
11195,63.071796108554004
11196,70.2403351476673
11197,55.453071952850756
11198,69.30809435927534
11199,61.20482083818404
11200,60.553244166639814
11201,89.52928781045155
11202,75.33456430404271
11203,60.07878425374835
11204,59.40436374187022
11205,60.18970984165119
11206,63.907237413123205
11207,62.77968584215932
11208,77.97100503047304
11209,60.759709996496035
11210,64.84956186237827
11211,54.79009125287694
11212,58.27671999895737
11213,71.83368563017966
11214,54.67039040903076
11215,59.83350081276518
11216,75.20328937005105
11217,59.745612225810234
11218,84.66713325349636
11219,86.70700902976434
11220,55.76132108329472
11221,53.30188537414143
11222,70.34567033807213
11223,54.32757473095868
11224,59.745612225810234
11225,89.86150754276022
11226,56.72398386490463
11227,58.26605509397436
11228,64.82328515125981
11229,60.782658273491165
11230,65.80107258110446
11231,74.2238947817625
11232,64.9107792066497
11233,64.8474135988841
11234,54.51507076671933
11235,90.34535425428312
11236,53.18449543182875
11237,40.42775723695309
11238,60.52187915043441
11239,55.53560794840331
11240,56.868989524223146
11241,56.94747065730965
11242,82.27067248399537
11243,86.02901110578469
11244,50.92182842290352
11245,56.37010052632371
11246,59.82792231158738
11247,68.0360411973984
11248,44.10144358440169
11249,71.06749003828784
11250,53.659380972649245
11251,51.72887207926235
11252,70.13924397374723
11253,59.730340722194214
11254,89.18688879264046
11255,61.03863988342974
11256,53.07820072435176
11257,84.11598159960559
11258,45.69561606674773
11259,58.06883455823342
11260,55.20348739038493
11261,55.17294768748262
11262,59.1054220521697
11263,63.27465206315719
11264,84.36131888286683
11265,63.59773732249762
11266,59.14202342809291
11267,50.49004125968546
11268,54.92915717652326
11269,80.73607134293997
11270,64.6359617760811
